reply_uri,reply_cid,original_post_uri,original_post_text,original_post_author_handle,reply_text,reply_created_at,reply_reply_count,reply_repost_count,reply_like_count,reply_indexed_at,reply_author_handle,reply_author_display_name,reply_author_did,palavras_encontradas,contagem_palavras
at://did:plc:awws5tyzk5vk2ablahna2t7z/app.bsky.feed.post/3l3ziax2l2l2e,bafyreigycwzqwgei2mz5nhuyamfeuspvrqbrvfuyeqfh4vyufysqoyiddi,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3yh7r5dqi2b,"Eu sou contra a tese do Marco Temporal. Fiz questão de vetar esse atentado aos povos indígenas, mas o Congresso derrubou nosso veto. A discussão continua no STF, e minha posição não mudou. Sou a favor do direito dos povos indígenas ao seu território, conforme determina a Constituição.",lula.com.br,Ladrão,2024-09-13T07:56:00Z,0,0,0,2024-09-13T07:56:00Z,ronny28.bsky.social,NA,did:plc:awws5tyzk5vk2ablahna2t7z,Ladrão,1
at://did:plc:2y42wtd27d555zfadpbzg3gu/app.bsky.feed.post/3l3zlbgj3ag2y,bafyreid6dh3hima4ep6ffqsypngz5hunzzzkue5ysu7mbh7cs22t4hte6u,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3yh7r5dqi2b,"Eu sou contra a tese do Marco Temporal. Fiz questão de vetar esse atentado aos povos indígenas, mas o Congresso derrubou nosso veto. A discussão continua no STF, e minha posição não mudou. Sou a favor do direito dos povos indígenas ao seu território, conforme determina a Constituição.",lula.com.br,"O difícil é essa m3rd4 de congresso! Bom, não acredito em democracia Liberal burguesa! Tmj contra o Marco Temporal, mas se essa m passar, o estado do Mato Grosso inteiro vai ter que ser devolvida aos indígenas.",2024-09-13T08:49:56Z,0,0,0,2024-09-13T08:49:56Z,elangeofisica.bsky.social,Comuna do Pari ☭,did:plc:2y42wtd27d555zfadpbzg3gu,Grosso,1
at://did:plc:glydym4jsnxseb5b5i2ftpmu/app.bsky.feed.post/3l3qcauknta2n,bafyreiawywggwbajgwdwouisxc7wvrjclglmyy375ushva2fm34v5fqlaq,at://did:plc:5xrlqsoaevk2twhthqsi4b5n/app.bsky.feed.post/3l3q63ggqlu2b,"Toda vez que eu vejo pessoas falando mal da CLT, desvalorizando a faculdade, eu fico: 😫🤬😤😤 passando mal! Porque simplesmente a gente sabe o quanto é difícil principalmente para uma pessoa que começou agora, que é uma pessoa de baixa renda, de periferia, conseguir estar nesses lugares!",nathfinancas.com.br,Conversa pra pobre aceitar trabalho precarizado,2024-09-09T16:14:37Z,0,0,0,2024-09-09T16:14:37Z,anycaroline18.bsky.social,NA,did:plc:glydym4jsnxseb5b5i2ftpmu,Conversa,1
at://did:plc:46mf4i25mmyvemlhjtyqbhea/app.bsky.feed.post/3l3qasfjbb22y,bafyreifhv6aspuzxcwbodss6nefoyfqwcluu4adfnnjst4jdwmhhlynsru,at://did:plc:5xrlqsoaevk2twhthqsi4b5n/app.bsky.feed.post/3l3q63ggqlu2b,"Toda vez que eu vejo pessoas falando mal da CLT, desvalorizando a faculdade, eu fico: 😫🤬😤😤 passando mal! Porque simplesmente a gente sabe o quanto é difícil principalmente para uma pessoa que começou agora, que é uma pessoa de baixa renda, de periferia, conseguir estar nesses lugares!",nathfinancas.com.br,Verdade 🦜,2024-09-09T15:48:36Z,0,0,0,2024-09-09T15:48:36Z,quecrow.bsky.social,QueCrow,did:plc:46mf4i25mmyvemlhjtyqbhea,Verdade,1
at://did:plc:mokigyip3hunptlpih6zlmml/app.bsky.feed.post/3l3q6ipoli22m,bafyreiaikjjcggjqcqe4htkazriq5jlakk4y64is6phytszi3wdmgud2oa,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3pvhzezoe2y,Menos de um mês para as eleições! Conheça nossos candidatos na sua cidade. go.bsky.app/SNX1HoC,lula.com.br,"Presta contas do Déficit GIGANTESCO q vc fez com o $ público !!! Temos o direito de saber, afinal nós bancamos isso. Cada dia mais imposto$ e mercado mais caro, gás, luz, etc. #Covardia #PresiDengue #LulaNero",2024-09-09T15:07:25Z,0,0,0,2024-09-09T15:07:25Z,jezebel73.bsky.social,Jezebel,did:plc:mokigyip3hunptlpih6zlmml,Presta,1
at://did:plc:mgqhzf2c6eizxi2vw2yreaps/app.bsky.feed.post/3l3qse2aw2l2v,bafyreiaylggn3zvdd2xtuk7ymmp53ikomdgy4odgt3654clp3fcdxoqaf4,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3pvhzezoe2y,Menos de um mês para as eleições! Conheça nossos candidatos na sua cidade. go.bsky.app/SNX1HoC,lula.com.br,Aqui em Ribeirão Preto o candidato é um senhor que eu nunca ouvi nem falar,2024-09-09T21:02:43Z,0,0,0,2024-09-09T21:02:43Z,tatogabriel.bsky.social,Tato Gabriel,did:plc:mgqhzf2c6eizxi2vw2yreaps,Preto,1
at://did:plc:ivfbb6z73mirlp5pwinfjhzu/app.bsky.feed.post/3l3pvlnsip72l,bafyreib2m7oy6vo37ky75hjwuvhmzx7xychra4yt37hoqvwy5npowkziwa,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3pvhzezoe2y,Menos de um mês para as eleições! Conheça nossos candidatos na sua cidade. go.bsky.app/SNX1HoC,lula.com.br,Boules Lules e Seus Amigues,2024-09-09T12:27:59Z,1,0,4,2024-09-09T12:27:59Z,atr9.bsky.social,Arrascaceta,did:plc:ivfbb6z73mirlp5pwinfjhzu,Boules,1
at://did:plc:gzutp7h6yg275dcdekfnbzbq/app.bsky.feed.post/3l3qd7ytk3p2u,bafyreiawit23p7jozgm2cwkmpnp5oskyo4f3fz57n4z5k33cjgw5ktf4da,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3pvhzezoe2y,Menos de um mês para as eleições! Conheça nossos candidatos na sua cidade. go.bsky.app/SNX1HoC,lula.com.br,E Ribeirão Preto?,2024-09-09T16:32:01Z,0,0,0,2024-09-09T16:32:01Z,jessicaperna.bsky.social,Jéssica Souza 🚩,did:plc:gzutp7h6yg275dcdekfnbzbq,Preto,1
at://did:plc:gxz2fn3gekvfwumgwqk67ew2/app.bsky.feed.post/3l3si2t5w542h,bafyreiao7lhyttabajwv3xgyiqhym3igav2aiboc552te6ngo5q3fgp52u,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3pvhzezoe2y,Menos de um mês para as eleições! Conheça nossos candidatos na sua cidade. go.bsky.app/SNX1HoC,lula.com.br,Bando de ladrões apoiadores de Ditadura,2024-09-10T13:03:55Z,0,0,0,2024-09-10T13:03:55Z,mademarqui.bsky.social,Matheus Demarqui,did:plc:gxz2fn3gekvfwumgwqk67ew2,"Bando, Ditadura",2
at://did:plc:ejus767bpquezdvsq6aiv6w2/app.bsky.feed.post/3l3pyrmjnzk2h,bafyreibhlepkpgw6yo7v2fnkjliahcwl2dtqsnuqk3nfdc3eaj5m7xomdm,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3pvhzezoe2y,Menos de um mês para as eleições! Conheça nossos candidatos na sua cidade. go.bsky.app/SNX1HoC,lula.com.br,"Sinceramente não sei se vai ter gente viva pra votar! Os bichos já estão morrendo, nós estamos no caminho certo. 
Céu hoje, agora, sol não sei mais o que é! Meus olhos ardem, estou com alergia, tosse, asma, tudo! Será que tu queres ser o próximo Genocida? Foda-se a eleição!",2024-09-09T13:25:02Z,0,0,2,2024-09-09T13:25:02Z,joeuzinha.bsky.social,Joeuzinha,did:plc:ejus767bpquezdvsq6aiv6w2,Genocida,1
at://did:plc:ahrmikgnk2hpfbtjlqbncq6e/app.bsky.feed.post/3l3q7xshukq2u,bafyreiaxlazzundrekymb44xuyscrgr7ff7wtlgozmq5bz64kdsspdp5uq,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3pvhzezoe2y,Menos de um mês para as eleições! Conheça nossos candidatos na sua cidade. go.bsky.app/SNX1HoC,lula.com.br,Ce ta aqui tb velho fdp,2024-09-09T15:33:45Z,0,0,0,2024-09-09T15:33:45Z,tcschwab.bsky.social,Invisível quando nao tem ninguém olhando,did:plc:ahrmikgnk2hpfbtjlqbncq6e,fdp,1
at://did:plc:573vkdkpg2y33drvkby2v5rn/app.bsky.feed.post/3l3pxivyumw2j,bafyreictu3yllyergcxpdxp2yxywjpko7cuckiwqjryr2gtcyv2z6bbnhi,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3pvhzezoe2y,Menos de um mês para as eleições! Conheça nossos candidatos na sua cidade. go.bsky.app/SNX1HoC,lula.com.br,Vergonha em Salvador vc apoiar um candidato pau mandado de Geddel Vieira Lima. PT vice de um candidato do MDB.,2024-09-09T13:02:15Z,0,0,0,2024-09-09T13:02:15Z,oedsonjunior.bsky.social,🎧 Edson Jr 🅱️🅱️Ⓜ️🅿️,did:plc:573vkdkpg2y33drvkby2v5rn,Vergonha,1
at://did:plc:wce4yz7p6jfznd3flj5x7enr/app.bsky.feed.post/3l3edmlkj2z2n,bafyreihk4q5nyfz3cuwz3zdnkytvhrktis43vv2bajbfbzt2noscgagynm,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3dotfz2js2t,"Educação não é gasto, é investimento. Um dos maiores investimentos que um governo pode fazer pelo futuro do país.",lula.com.br,Verdade. E as verbas das universidades contigenciadas combinam com concepção de educação como investimento?,2024-09-04T22:07:07Z,0,0,0,2024-09-04T22:07:07Z,renata23ppp.bsky.social,Renata Pegoraro,did:plc:wce4yz7p6jfznd3flj5x7enr,Verdade,1
at://did:plc:vxwzcrhjivafuddu2tnwnx2k/app.bsky.feed.post/3l3dsbsciqk2b,bafyreicu7r7vzd5wtka4kiqj7cdo6htncow4femic6dggerysm4ulhx2u4,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3dotfz2js2t,"Educação não é gasto, é investimento. Um dos maiores investimentos que um governo pode fazer pelo futuro do país.",lula.com.br,Ladrão,2024-09-04T16:56:50Z,0,0,0,2024-09-04T16:56:50Z,pebalucas.bsky.social,PebaLucas,did:plc:vxwzcrhjivafuddu2tnwnx2k,Ladrão,1
at://did:plc:u7j2kzoxvd2kl7pavtdcxbfa/app.bsky.feed.post/3l3dqwwiais2i,bafyreifyz7xtexjwrif7t7hrjmw3ukx4kvasam4y6vdddlhkx2of7nwykq,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3dotfz2js2t,"Educação não é gasto, é investimento. Um dos maiores investimentos que um governo pode fazer pelo futuro do país.",lula.com.br,Verdade Luluzinha,2024-09-04T16:32:52Z,0,0,0,2024-09-04T16:32:52Z,thatii.bsky.social,Tha Oliver,did:plc:u7j2kzoxvd2kl7pavtdcxbfa,Verdade,1
at://did:plc:tujnvdgbkmyhjn24u25jjiwn/app.bsky.feed.post/3l3duel2ogd2k,bafyreiaiglihj5fyfrk4solj6ur6o4pxoh7fun5klhr33r6hm55j45lbe4,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3dotfz2js2t,"Educação não é gasto, é investimento. Um dos maiores investimentos que um governo pode fazer pelo futuro do país.",lula.com.br,"Verdade lindo, agora tira a roupa",2024-09-04T17:34:11Z,0,0,0,2024-09-04T17:34:11Z,fabrzo.bsky.social,Fabrzo,did:plc:tujnvdgbkmyhjn24u25jjiwn,Verdade,1
at://did:plc:skr7ayhf2txactpohij7rz45/app.bsky.feed.post/3l3dq556pbj2p,bafyreiasjinzuatjvec4rdlsguq2uogc2rum7xawnm5dszvau4nvneyf7a,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3dotfz2js2t,"Educação não é gasto, é investimento. Um dos maiores investimentos que um governo pode fazer pelo futuro do país.",lula.com.br,"Verdade, agora dá um jeito no novo ensino médio",2024-09-04T16:18:26Z,0,0,1,2024-09-04T16:18:26Z,humanacaroline.bsky.social,Caroline⚢,did:plc:skr7ayhf2txactpohij7rz45,Verdade,1
at://did:plc:sioytpkbbqdmfaxvhv23fl5c/app.bsky.feed.post/3l3dr5sxedi2l,bafyreichkv4htiexefmkp3sw72pveibr4babta3lkxkb2fbtlojlapnhyq,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3dotfz2js2t,"Educação não é gasto, é investimento. Um dos maiores investimentos que um governo pode fazer pelo futuro do país.",lula.com.br,"Verdade. Mas aí da sim quem paga a conta é o contribuinte. Se vocês continuam gastando em besteira (com políticos por exemplo), nós continuamos sem educação, saúde, segurança... Etc.",2024-09-04T16:36:44Z,0,0,0,2024-09-04T16:36:44Z,k2ff.bsky.social,NA,did:plc:sioytpkbbqdmfaxvhv23fl5c,Verdade,1
at://did:plc:qxquvli7n2qxsnavlmjwo6vc/app.bsky.feed.post/3l3dwrcmimv2i,bafyreicccgaxi3t3byxigct2rwlmosdtwzzgiwporjyrg4rbynsenm7cme,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3dotfz2js2t,"Educação não é gasto, é investimento. Um dos maiores investimentos que um governo pode fazer pelo futuro do país.",lula.com.br,Velho mentiroso do inferno,2024-09-04T18:17:07Z,0,0,0,2024-09-04T18:17:07Z,crisyakuza.bsky.social,Cris yakuza,did:plc:qxquvli7n2qxsnavlmjwo6vc,Velho,1
at://did:plc:qjyse5pzaobnecf47wj5bicz/app.bsky.feed.post/3l3dotxvuov2d,bafyreigoupx75s7f3w2klewqolluvfs2idsdvmn6rojxvepgptt5m3nrqi,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3dotfz2js2t,"Educação não é gasto, é investimento. Um dos maiores investimentos que um governo pode fazer pelo futuro do país.",lula.com.br,Verdade,2024-09-04T15:55:25Z,1,1,17,2024-09-04T15:55:25Z,zabzamin.bsky.social,"isa, a bela 🪷",did:plc:qjyse5pzaobnecf47wj5bicz,Verdade,1
at://did:plc:ob4dbscuott6dwrsdhvlpba6/app.bsky.feed.post/3l3du5oymf72g,bafyreiax2dtjvyjkz4lq6b5dt4d7rmubygv4eoqi4tx6yiohewwmirhx2a,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3dotfz2js2t,"Educação não é gasto, é investimento. Um dos maiores investimentos que um governo pode fazer pelo futuro do país.",lula.com.br,Ladrão,2024-09-04T17:30:21Z,0,0,0,2024-09-04T17:30:21Z,themetrios.bsky.social,Demetrios,did:plc:ob4dbscuott6dwrsdhvlpba6,Ladrão,1
at://did:plc:npnidvsrkagk3cdhtvkddhed/app.bsky.feed.post/3l3eu75a7l524,bafyreih63doyrypbvrlaen3fvnwfobd7xhazykijepdpxkvppb6m5xpxwi,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3dotfz2js2t,"Educação não é gasto, é investimento. Um dos maiores investimentos que um governo pode fazer pelo futuro do país.",lula.com.br,Aqui pode chamar o Senhor de Ladrão??,2024-09-05T03:03:49Z,0,0,0,2024-09-05T03:03:49Z,cmedeiros70.bsky.social,NA,did:plc:npnidvsrkagk3cdhtvkddhed,Ladrão,1
at://did:plc:nlz6ofq7a6yb4fsctbzc25ge/app.bsky.feed.post/3l3dv45qhgz2o,bafyreie35cflhpkkt4zdgyr4xzgwirke2gyspc7uvyoderta4krnh2jare,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3dotfz2js2t,"Educação não é gasto, é investimento. Um dos maiores investimentos que um governo pode fazer pelo futuro do país.",lula.com.br,"Verdade, agora revoga o NEM e eu digo se esperava ou não",2024-09-04T17:47:23Z,0,0,0,2024-09-04T17:47:23Z,julliaelizabeth.bsky.social,Ju,did:plc:nlz6ofq7a6yb4fsctbzc25ge,Verdade,1
at://did:plc:n7tt35yudh732i66buol7csp/app.bsky.feed.post/3l3drax47gw2l,bafyreiaerofti5rqgra7cds43mo5ydfkohr5abl5kzxw5t7plep5w62tlq,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3dotfz2js2t,"Educação não é gasto, é investimento. Um dos maiores investimentos que um governo pode fazer pelo futuro do país.",lula.com.br,"Verdade, vamos começar quando?",2024-09-04T16:38:27Z,0,0,1,2024-09-04T16:38:27Z,lalaamado.bsky.social,lala,did:plc:n7tt35yudh732i66buol7csp,Verdade,1
at://did:plc:m6cmzbmvbnrw562tqju6xhew/app.bsky.feed.post/3l3drefsa4m2u,bafyreibpefcfzdlpp7crqheevmhqrlxm2hteg6vohqbls3hq6a5tlxlzyu,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3dotfz2js2t,"Educação não é gasto, é investimento. Um dos maiores investimentos que um governo pode fazer pelo futuro do país.",lula.com.br,Verdade lindo,2024-09-04T16:40:25Z,0,0,0,2024-09-04T16:40:25Z,anycollector.bsky.social,Any ❀,did:plc:m6cmzbmvbnrw562tqju6xhew,Verdade,1
at://did:plc:ldld5bw5gmfy7jczwbnsrsbn/app.bsky.feed.post/3l3dzaw3vns2n,bafyreigj7ita3lu57dhgejvybdq7x6yk27se7lrghbmqbh2ip5eaonldvq,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3dotfz2js2t,"Educação não é gasto, é investimento. Um dos maiores investimentos que um governo pode fazer pelo futuro do país.",lula.com.br,E tu n faz ne fdp,2024-09-04T19:01:39Z,0,0,0,2024-09-04T19:01:38Z,wenderu.bsky.social,Wenderu,did:plc:ldld5bw5gmfy7jczwbnsrsbn,fdp,1
at://did:plc:iwfptomeztkp764vn224bnhe/app.bsky.feed.post/3l3dy6auc672y,bafyreibeauyqrx2dpvprgkbgcypq3j753bh7rh3qatdpm6rqg6s3tbnhee,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3dotfz2js2t,"Educação não é gasto, é investimento. Um dos maiores investimentos que um governo pode fazer pelo futuro do país.",lula.com.br,Verdade presidente. O Sr é incrível!,2024-09-04T18:42:15Z,0,0,0,2024-09-04T18:42:15Z,alexander94.bsky.social,ALEXANDER1894,did:plc:iwfptomeztkp764vn224bnhe,Verdade,1
at://did:plc:iqsicw5wpwegyejduhts55dc/app.bsky.feed.post/3l3dwliwqxf2s,bafyreigf46jkus66iqyhiyuwf6g65jm3yufozd3kcjfq43od73nncil2xe,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3dotfz2js2t,"Educação não é gasto, é investimento. Um dos maiores investimentos que um governo pode fazer pelo futuro do país.",lula.com.br,"Verdade Lulinha, fui aluna ProUni um dos melhores programas do governo",2024-09-04T18:13:52Z,0,0,0,2024-09-04T18:13:52Z,stayandaghase.bsky.social,Stayandaghase,did:plc:iqsicw5wpwegyejduhts55dc,Verdade,1
at://did:plc:i7jlc2qoaabrwhf3nh3vnswd/app.bsky.feed.post/3l3dozotb442a,bafyreifjhp3k4yv545z2syf7ja2wl3pmzmwwvv2jiand753q5feiufo4gy,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3dotfz2js2t,"Educação não é gasto, é investimento. Um dos maiores investimentos que um governo pode fazer pelo futuro do país.",lula.com.br,"Verdade Papi. Mas vimos que a educação superior precisou de uma greve para vc dar atenção a isso

Abrir novos IF's é bom e é importante, mas as universidades e IFs precisam de verba pra manter as antigas e as novas que vão surgir.",2024-09-04T15:58:38Z,1,1,22,2024-09-04T15:58:38Z,themutantes.bsky.social,Pepito's fan,did:plc:i7jlc2qoaabrwhf3nh3vnswd,Verdade,1
at://did:plc:i2bvoogoska4exouw5gv7xht/app.bsky.feed.post/3l3dsn35byo2h,bafyreiex26kemtmic6wjb5i535amtzsv4tn3gtujnrvwewcsiowcsshcei,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3dotfz2js2t,"Educação não é gasto, é investimento. Um dos maiores investimentos que um governo pode fazer pelo futuro do país.",lula.com.br,Verdade 👏👏,2024-09-04T17:03:08Z,0,0,0,2024-09-04T17:03:08Z,solvieira.bsky.social,Solenir,did:plc:i2bvoogoska4exouw5gv7xht,Verdade,1
at://did:plc:hn5hbxtq7cigsa4ql4goneqc/app.bsky.feed.post/3l3dqtyyz6b25,bafyreihkfdbbhilofdmk7pic4lk5hclmvst7nnfdl6jgrhdodff6bp4zgu,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l3dotfz2js2t,"Educação não é gasto, é investimento. Um dos maiores investimentos que um governo pode fazer pelo futuro do país.",lula.com.br,Verdade,2024-09-04T16:31:15Z,0,0,1,2024-09-04T16:31:15Z,matheusedog.bsky.social,Edzillo,did:plc:hn5hbxtq7cigsa4ql4goneqc,Verdade,1
at://did:plc:r3rlk7qw4gecpvxrom3h3afo/app.bsky.feed.post/3l2xrtveimc2j,bafyreiczxixkubctlu2dbzx5iufgde3v72nmov7n4no5epp2dotoft3bvy,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l2xr2zusff2j,"Voltei à Paraíba para anunciar os investimentos nas áreas de infraestrutura hídrica, moradia digna e educação pública. 🧶

📸 Ricardo Stuckert",lula.com.br,Ladrão.,2024-08-30T22:17:07Z,0,0,1,2024-08-30T22:17:07Z,oldmai.bsky.social,NA,did:plc:r3rlk7qw4gecpvxrom3h3afo,Ladrão,1
at://did:plc:4uspxbqptkyssaj43ewjz43a/app.bsky.feed.post/3l2yodwnwyj2b,bafyreidzyak2o3wpo6gynbiqd7xbb35rltdqax7zgn2xwoc24xlz36wj5y,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l2xr2zusff2j,"Voltei à Paraíba para anunciar os investimentos nas áreas de infraestrutura hídrica, moradia digna e educação pública. 🧶

📸 Ricardo Stuckert",lula.com.br,"Mentiroso! 
Brasil batendo Recordes em queimadas! 
Lula fortaleceu o crime organizando",2024-08-31T06:47:10Z,0,0,1,2024-08-31T06:47:10Z,angelaporfivis.bsky.social,Angela porfírioivis,did:plc:4uspxbqptkyssaj43ewjz43a,Mentiroso,1
at://did:plc:vywz2sxkiidl4oumx6fwexyw/app.bsky.feed.post/3l2sxjtzem224,bafyreifu7mbfipjj53spwlt7lp7dcrfzfamaralcecjjkn3asz3et7wdke,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3l2sui7ebas2t,"O trabalho vale a pena. Os empregos com carteira assinada seguem crescendo. Apenas nos primeiros 7 meses de 2024, geramos mais empregos do que em todo 2023. Mais gente trabalhando é a certeza de comida na mesa e segurança para as famílias, um presente e um futuro melhor. É o mais importante.",lula.com.br,"Vai tomar no seu cu e no cu de alexandre de moraes, ditador fdp",2024-08-29T00:15:34Z,0,0,5,2024-08-29T00:15:34Z,vsfdvenancio.bsky.social,Se℗ ᴠᴇɴᴀ̂ɴᴄɪᴏ,did:plc:vywz2sxkiidl4oumx6fwexyw,fdp,1
at://did:plc:uvoqzykwi6sgajgstohn2hzu/app.bsky.feed.post/3kvuhgmmg7c2o,bafyreifyrc3hcapur2h52zq3nhwbheb57dlzxagjpb7vogda54q3oawqxq,at://did:plc:go2rbxfclugdyr7k6tgk6wxu/app.bsky.feed.post/3kvueheuvds2h,IMPORTANTE! A tentativa de golpe na Bolívia deve servir de alerta para nós aqui no Brasil. O golpismo da direita na América Latina segue vivo e justamente por isso devemos rechaçar qualquer movimento por anistia a golpista!,nataliabonavides.bsky.social,"Golpismo dos EUA, vc quer dizer! Um
Bando de vendidos! General queria dar de presente o lítio para os EUA!",2024-06-26T23:26:48Z,0,1,2,2024-06-26T23:26:48Z,gabiaraujoo.bsky.social,Gabriela Araujo,did:plc:uvoqzykwi6sgajgstohn2hzu,Bando,1
at://did:plc:5wqbqyzok4jtwkvru3o2u7tu/app.bsky.feed.post/3kvvn2lpxwn27,bafyreigwks7vkky66suyu7exexxk7nxnzuzus62h3yqz43oy6pvihmx3rq,at://did:plc:go2rbxfclugdyr7k6tgk6wxu/app.bsky.feed.post/3kvueheuvds2h,IMPORTANTE! A tentativa de golpe na Bolívia deve servir de alerta para nós aqui no Brasil. O golpismo da direita na América Latina segue vivo e justamente por isso devemos rechaçar qualquer movimento por anistia a golpista!,nataliabonavides.bsky.social,👇Depois esse fdp diz que não participou do 08/01👇👇,2024-06-27T10:40:05Z,0,0,0,2024-06-27T10:40:05Z,carlos08704642.bsky.social,Carlos🚩🚩🚩,did:plc:5wqbqyzok4jtwkvru3o2u7tu,fdp,1
at://did:plc:qzjn26pu7osb7t5aaashtwj3/app.bsky.feed.post/3krjckx2wvy2d,bafyreifmtio4u3qhfbnkbx65h2wmgbkmyb5egguwmskmfr2tqr3wm4h4by,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3krjb6hhsae2t,"Já no Rio Grande do Sul para verificar a situação da região após as fortes chuvas. Nosso governo está pronto para trabalhar em conjunto com o governo do estado. 

📸 Ricardo Stuckert",lula.com.br,Muita diplomacia (estomago 🤮🤮🤮🤮🤮) do nosso Presidente Lula para apertar a mão de um verme desse. Homem nojento esse Leite Azedo.,2024-05-02T15:19:48Z,1,0,3,2024-05-02T15:19:41Z,mauronog.bsky.social,mauronog,did:plc:qzjn26pu7osb7t5aaashtwj3,Homem,1
at://did:plc:jzqijbrsfnpvtzg5tyh5duwm/app.bsky.feed.post/3krbi5pcrgm2b,bafyreidvxdvydqqx3elydgmm4onwzkfa5lpbeoubxyqa633otcuanogzxq,at://did:plc:oxsfpconz6zmkqtpisq3fmns/app.bsky.feed.post/3kr5ikycm5y26,"O SAMU completa 20 anos hoje! Mas você sabia que quase uma década antes de Lula implantar o SAMU em todo o Brasil, BH criou um serviço móvel de urgência que seria inspiração para o programa nacional? Era o Resgate!
Vem saber mais: www.instagram.com/p/C4iVs1vsKkK/",patrusananias.bsky.social,"Tai! Presta atenção na realidade. PT e sua base de militância. 
@gleisi
 
@Pimenta13Br
 
@ptbrasil
 
@padilhando
 
@costa_rui
 
@lindberghfarias
 
@minc_rj
 
@MST_Oficial
 
@paulopaim
 
@silviolual www.youtube.com/live/CPCFFRn...",2024-04-29T12:38:29Z,0,0,0,2024-04-29T12:38:21Z,jacksontome.bsky.social,Jackson Tomé,did:plc:jzqijbrsfnpvtzg5tyh5duwm,Presta,1
at://did:plc:k5hcxgieecc3szcdd7wc7kch/app.bsky.feed.post/3kqbk6foc6s2p,bafyreifkyjbxh4huflzduogv3wcisuaqidbsmuaufswvdw27sfoeiw37xy,at://did:plc:go2rbxfclugdyr7k6tgk6wxu/app.bsky.feed.post/3kqbgu6vhzm2u,"LULA DA SORTE! O Mercado Livre planeja investir R$ 23 bilhões no Brasil em 2024, um aumento de 21,1% em relação a 2023. A empresa confia no nosso país e tem boas expectativas nas suas operações por aqui. Essa é a diferença de termos um governo que fortalece a economia do Brasil.",nataliabonavides.bsky.social,"Me reuni ontem com o presidente Millayd, em Buenos Aires, e ele entrou em estado de choque, quase surto, ao se enterar sobre o vultoso investimento que essa multinacional Argentina pretende fazer na República Comunista Bolivariana governada pela ditadura do STF. Vai pedir ajuda pro Muskito do X.",2024-04-16T19:49:20Z,0,0,0,2024-04-16T19:49:20Z,bozoland.bsky.social,United Kingdom of Bozoland,did:plc:k5hcxgieecc3szcdd7wc7kch,Comunista,1
